Date,KBP1424D,KBP1425D,KBP1437D,KBP1438D,KBP1440D,KBP1456D,KBP1457D,KBP1481D,KBP1482D,KBP1484D
2000-01-29,,,0,0.0,,,,0,17,
2000-01-31,,,5600,47.0,,,,-7,0,
2000-02-01,,,6400,-530.0,,,,-7,0,
2000-02-02,,,6000,0.0,,,,-7,0,
2000-02-03,,,6500,0.0,,,,-2,0,
2000-02-04,,,6400,-327.0,,,,-3,0,
2000-02-05,,,0,0.0,,,,-1,0,
2000-02-07,,,6300,0.0,,,,-2,0,
2000-02-08,,,6200,0.0,,,,-2,0,
2000-02-09,,,6200,-393.0,,,,-2,0,
2000-02-10,,,6300,0.0,,,,-612,0,
2000-02-11,,,6100,0.0,,,,-6,0,
2000-02-12,,,0,0.0,,,,-33,0,
2000-02-14,,,6200,0.0,,,,-5,0,
2000-02-15,,,6400,0.0,,,,-13,0,
2000-02-16,,,6700,0.0,,,,0,2,
2000-02-17,,,6700,195.0,,,,-2,0,
2000-02-18,,,6700,0.0,,,,-6,0,
2000-02-19,,,0,-123.0,,,,-6,0,
2000-02-21,,,7400,275.0,,,,-2,0,
2000-02-22,,,7600,0.0,,,,-3,0,
2000-02-23,,,7500,0.0,,,,-3,0,
2000-02-24,,,7500,0.0,,,,-4,0,
2000-02-25,,,7300,0.0,,,,-9,0,
2000-02-26,,,0,0.0,,,,-9,0,
2000-02-28,,,7600,667.0,,,,-2,0,
2000-02-29,,,7700,0.0,,,,-7,0,
2000-03-01,,,7700,0.0,,,,-16,0,
2000-03-02,,,7600,400.0,,,,-8,0,
2000-03-03,,,7500,0.0,,,,-34,0,
2000-03-04,,,0,0.0,,,,-33,0,
2000-03-06,,,7200,173.0,,,,0,108,
2000-03-07,,,7200,-230.0,,,,0,88,
2000-03-08,,,7100,0.0,,,,-2,0,
2000-03-09,,,7100,0.0,,,,-2,0,
2000-03-10,,,7100,-112.0,,,,-3,0,
2000-03-11,,,0,0.0,,,,-3,0,
2000-03-13,,,7000,0.0,,,,-5,0,
2000-03-14,,,7100,0.0,,,,-3,0,
2000-03-15,,,7300,-280.0,,,,0,25,
2000-03-16,,,7300,0.0,,,,-13,0,
2000-03-17,,,7200,0.0,,,,-14,0,
2000-03-18,,,0,0.0,,,,-14,0,
2000-03-20,,,7100,22.0,,,,-18,0,
2000-03-21,,,0,0.0,,,,0,0,
2000-03-22,,,7650,0.0,,,,-18,0,
2000-03-23,,,7550,-206.0,,,,-4,0,
2000-03-24,,,7600,-460.0,,,,-8,0,
2000-03-25,,,0,0.0,,,,-8,0,
2000-03-27,,,7100,-612.0,,,,-10,0,
2000-03-28,,,7100,0.0,,,,-10,0,
2000-03-29,,,7200,0.0,,,,-2,0,
2000-03-30,,,7300,0.0,,,,-448,0,
2000-03-31,,,8000,-860.0,,,,-48,0,
2000-04-01,,,0,0.0,,,,-7,0,
2000-04-03,,,7700,0.0,,,,-4,0,
2000-04-04,,,7900,-535.0,,,,-4,0,
2000-04-05,,,7700,-781.0,,,,-6,0,
2000-04-06,,,7840,230.0,,,,-6,0,
2000-04-07,,,8100,-250.0,,,,-8,0,
2000-04-08,,,0,0.0,,,,-7,0,
2000-04-10,,,7740,0.0,,,,-7,0,
2000-04-11,,,8100,0.0,,,,-7,0,
2000-04-12,,,8200,0.0,,,,-2,0,
2000-04-13,,,8240,309.0,,,,-3,0,
2000-04-14,,,8500,0.0,,,,-12,0,
2000-04-15,,,0,0.0,,,,-11,0,
2000-04-17,,,8040,0.0,,,,-1,0,
2000-04-18,,,8400,230.0,,,,-1,0,
2000-04-19,,,8500,0.0,,,,-4,0,
2000-04-20,,,8500,350.0,,,,-9,0,
2000-04-21,,,0,0.0,,,,0,0,
2000-04-22,,,0,0.0,,,,-8,0,
2000-04-24,,,0,0.0,,,,0,0,
2000-04-25,,,8600,-220.0,,,,-10,0,
2000-04-26,,,8600,0.0,,,,-12,0,
2000-04-27,,,0,0.0,,,,0,0,
2000-04-28,,,8300,0.0,,,,-10,0,
2000-04-29,,,0,-400.0,,,,-10,0,
2000-05-01,,,0,0.0,,,,0,0,
2000-05-02,,,8500,0.0,,,,-6,0,
2000-05-03,,,8700,-570.0,,,,-7,0,
2000-05-04,,,8800,0.0,,,,-8,0,
2000-05-05,,,8700,-361.0,,,,-4,0,
2000-05-06,,,0,0.0,,,,-3,0,
2000-05-08,,,8500,0.0,,,,-4,0,
2000-05-09,,,8500,0.0,,,,-4,0,
2000-05-10,,,8500,0.0,,,,-15,0,
2000-05-11,,,8700,350.0,,,,-4,0,
2000-05-12,,,8500,0.0,,,,-2,0,
2000-05-13,,,0,0.0,,,,-2,0,
2000-05-15,,,8200,260.0,,,,-10,0,
2000-05-16,,,8500,0.0,,,,-7,0,
2000-05-17,,,8400,0.0,,,,-6,0,
2000-05-18,,,8500,0.0,,,,-1,0,
2000-05-19,,,8500,0.0,,,,-5,0,
2000-05-20,,,0,-228.0,,,,-4,0,
2000-05-22,,,8500,96.0,,,,-7,0,
2000-05-23,,,8700,0.0,,,,-6,0,
2000-05-24,,,9000,540.0,,,,-7,0,
2000-05-25,,,9000,220.0,,,,-10,0,
2000-05-26,,,9000,240.0,,,,-14,0,
2000-05-27,,,0,0.0,,,,-15,0,
2000-05-29,,,9200,590.0,,,,-5,0,
2000-05-30,,,9000,0.0,,,,-23,0,
2000-05-31,,,9200,-560.0,,,,-14,0,
2000-06-01,,,9000,-230.0,,,,-2,0,
2000-06-02,,,8860,-390.0,,,,-3,0,
2000-06-03,,,0,0.0,,,,-1,0,
2000-06-05,,,8260,490.0,,,,-3,0,
2000-06-06,,,8600,0.0,,,,-4,0,
2000-06-07,,,8700,0.0,,,,-4,0,
2000-06-08,,,8475,0.0,,,,-5,0,
2000-06-09,,,8700,-355.0,,,,-6,0,
2000-06-10,,,0,0.0,,,,-9,0,
2000-06-12,,,8500,0.0,,,,-6,0,
2000-06-13,,,8600,0.0,,,,-8,0,
2000-06-14,,,8800,0.0,,,,-7,0,
2000-06-15,,,8800,0.0,,,,-13,0,
2000-06-16,,,0,0.0,,,,0,0,
2000-06-17,,,0,-250.0,,,,-14,0,
2000-06-19,,,8800,0.0,,,,-13,0,
2000-06-20,,,8700,0.0,,,,-4,0,
2000-06-21,,,8900,-114.0,,,,-5,0,
2000-06-22,,,8720,320.0,,,,-5,0,
2000-06-23,,,9400,0.0,,,,-9,0,
2000-06-24,,,0,0.0,,,,-9,0,
2000-06-26,,,9000,65.0,,,,-9,0,
2000-06-27,,,8500,0.0,,,,-11,0,
2000-06-28,,,8420,0.0,,,,-12,0,
2000-06-29,,,8670,0.0,,,,-11,0,
2000-06-30,,,8900,-230.0,,,,-11,0,
2000-07-01,,,0,0.0,,,,-11,0,
2000-07-03,,,7530,0.0,,,,-2,0,
2000-07-04,,,9200,0.0,,,,-1,0,
2000-07-05,,,9000,0.0,,,,-3,0,
2000-07-06,,,8500,0.0,,,,-32,0,
2000-07-07,,,8600,-710.0,,,,-2,0,
2000-07-08,,,0,0.0,,,,-1,0,
2000-07-10,,,8500,0.0,,,,-2,0,
2000-07-11,,,8400,0.0,,,,-2,0,
2000-07-12,,,8600,0.0,,,,-2,0,
2000-07-13,,,8500,0.0,,,,-3,0,
2000-07-14,,,8600,0.0,,,,-10,0,
2000-07-15,,,0,0.0,,,,-16,0,
2000-07-17,,,8700,490.0,,,,-17,0,
2000-07-18,,,8700,0.0,,,,-11,0,
2000-07-19,,,8600,0.0,,,,-3,0,
2000-07-20,,,8500,280.0,,,,-3,0,
2000-07-21,,,8700,0.0,,,,-2,0,
2000-07-22,,,0,0.0,,,,-3,0,
2000-07-24,,,8500,0.0,,,,-3,0,
2000-07-25,,,9000,0.0,,,,-5,0,
2000-07-26,,,8430,146.0,,,,-7,0,
2000-07-27,,,8500,300.0,,,,-5,0,
2000-07-28,,,8800,-200.0,,,,-5,0,
2000-07-29,,,0,0.0,,,,-5,0,
2000-07-31,,,8900,0.0,,,,-11,0,
2000-08-01,,,9100,-422.0,,,,-1,0,
2000-08-02,,,8800,0.0,,,,-1,0,
2000-08-03,,,8700,0.0,,,,-2,0,
2000-08-04,,,8800,-345.0,,,,-4,0,
2000-08-05,,,0,0.0,,,,-3,0,
2000-08-07,,,8700,0.0,,,,-2,0,
2000-08-08,,,8900,-290.0,,,,-3,0,
2000-08-09,,,0,0.0,,,,0,0,
2000-08-10,,,9000,-216.0,,,,-4,0,
2000-08-11,,,8800,258.0,,,,-4,0,
2000-08-12,,,0,0.0,,,,-4,0,
2000-08-14,,,8700,0.0,,,,-4,0,
2000-08-15,,,8700,0.0,,,,-12,0,
2000-08-16,,,8700,0.0,,,,-13,0,
2000-08-17,,,8700,0.0,,,,-1,0,
2000-08-18,,,8400,0.0,,,,-5,0,
2000-08-19,,,0,0.0,,,,-4,0,
2000-08-21,,,8400,-151.0,,,,0,0,
2000-08-22,,,8400,0.0,,,,-7,0,
2000-08-23,,,8300,0.0,,,,-7,0,
2000-08-24,,,8600,0.0,,,,-7,0,
2000-08-25,,,8600,0.0,,,,-5,0,
2000-08-26,,,0,0.0,,,,-5,0,
2000-08-28,,,8700,310.0,,,,-5,0,
2000-08-29,,,8800,0.0,,,,-10,0,
2000-08-30,,,8800,0.0,,,,-12,0,
2000-08-31,,,8800,-400.0,,,,-9,0,
2000-09-01,,,8800,0.0,,,,-8,0,
2000-09-02,,,0,0.0,,,,-8,0,
2000-09-04,,,8800,0.0,,,,-10,0,
2000-09-05,,,8900,0.0,,,,-8,0,
2000-09-06,,,8400,0.0,,,,-9,0,
2000-09-07,,,8400,0.0,,,,-9,0,
2000-09-08,,,8500,-340.0,,,,-9,0,
2000-09-09,,,0,0.0,,,,-10,0,
2000-09-11,,,8500,-201.0,,,,-9,0,
2000-09-12,,,8500,230.0,,,,-11,0,
2000-09-13,,,8600,-211.0,,,,-10,0,
2000-09-14,,,8500,-306.0,,,,-10,0,
2000-09-15,,,8500,0.0,,,,-20,0,
2000-09-16,,,0,0.0,,,,-24,0,
2000-09-18,,,8700,500.0,,,,-19,0,
2000-09-19,,,9300,-367.0,,,,-19,0,
2000-09-20,,,9200,-466.0,,,,-23,0,
2000-09-21,,,8900,450.0,,,,-24,0,
2000-09-22,,,9000,0.0,,,,-30,0,
2000-09-23,,,0,0.0,,,,-30,0,
2000-09-25,,,0,0.0,,,,0,0,
2000-09-26,,,8500,0.0,,,,-28,0,
2000-09-27,,,8500,575.0,,,,-29,0,
2000-09-28,,,8800,342.0,,,,-29,0,
2000-09-29,,,8600,0.0,,,,-7,0,
2000-09-30,,,0,0.0,,,,-7,0,
2000-10-02,,,8600,0.0,,,,0,3,
2000-10-03,,,8600,0.0,,,,-6,0,
2000-10-04,,,8600,0.0,,,,-7,0,
2000-10-05,,,8600,0.0,,,,-6,0,
2000-10-06,,,8500,0.0,,,,-5,0,
2000-10-07,,,0,0.0,,,,-5,0,
2000-10-09,,,8400,0.0,,,,-5,0,
2000-10-10,,,8400,0.0,,,,-6,0,
2000-10-11,,,8500,-561.0,,,,-5,0,
2000-10-12,,,8500,0.0,,,,-3,0,
2000-10-13,,,8500,228.0,,,,-24,0,
2000-10-14,,,0,0.0,,,,-24,0,
2000-10-16,,,8600,0.0,,,,-13,0,
2000-10-17,,,8650,0.0,,,,-14,0,
2000-10-18,,,8500,0.0,,,,-4,0,
2000-10-19,,,8700,-142.0,,,,-5,0,
2000-10-20,,,8600,0.0,,,,-11,0,
2000-10-21,,,0,0.0,,,,-10,0,
2000-10-23,,,8800,0.0,,,,-8,0,
2000-10-24,,,8800,-260.0,,,,-10,0,
2000-10-25,,,8700,0.0,,,,-15,0,
2000-10-26,,,8800,0.0,,,,-17,0,
2000-10-27,,,8300,453.0,,,,-30,0,
2000-10-28,,,0,0.0,,,,-17,0,
2000-10-30,,,8300,419.0,,,,-16,0,
2000-10-31,,,8500,0.0,,,,-27,0,
2000-11-01,,,8800,0.0,,,,0,1,
2000-11-02,,,8500,345.0,,,,-2,0,
2000-11-03,,,8500,0.0,,,,-2,0,
2000-11-04,,,0,0.0,,,,-2,0,
2000-11-06,,,8500,0.0,,,,-2,0,
2000-11-07,,,8400,0.0,,,,-2,0,
2000-11-08,,,8500,0.0,,,,-3,0,
2000-11-09,,,8800,-270.0,,,,-4,0,
2000-11-10,,,8500,-370.0,,,,-5,0,
2000-11-11,,,0,0.0,,,,-5,0,
2000-11-13,,,8500,0.0,,,,-3,0,
2000-11-14,,,8500,0.0,,,,-3,0,
2000-11-15,,,8500,0.0,,,,-27,0,
2000-11-16,,,8500,0.0,,,,-13,0,
2000-11-17,,,8400,0.0,,,,-15,0,
2000-11-18,,,0,-1110.0,,,,-5,0,
2000-11-20,,,8600,-39.0,,,,-8,0,
2000-11-21,,,8900,0.0,,,,-6,0,
2000-11-22,,,8900,0.0,,,,-9,0,
2000-11-23,,,8700,-300.0,,,,-9,0,
2000-11-24,,,8900,0.0,,,,-19,0,
2000-11-25,,,0,0.0,,,,-21,0,
2000-11-27,,,8900,660.0,,,,-19,0,
2000-11-28,,,8900,250.0,,,,-13,0,
2000-11-29,,,8800,0.0,,,,-18,0,
2000-11-30,,,9200,287.0,,,,-18,0,
2000-12-01,,,9200,0.0,,,,-19,0,
2000-12-02,,,0,-380.0,,,,-19,0,
2000-12-04,,,9300,580.0,,,,-18,0,
2000-12-05,,,0,0.0,,,,0,0,
2000-12-06,,,9600,0.0,,,,-24,0,
2000-12-07,,,9800,0.0,,,,-26,0,
2000-12-08,,,9500,-505.0,,,,-2,0,
2000-12-09,,,0,0.0,,,,-2,0,
2000-12-11,,,9400,-640.0,,,,-3,0,
2000-12-12,,,9500,0.0,,,,-2,0,
2000-12-13,,,9900,317.0,,,,-19,0,
2000-12-14,,,9900,260.0,,,,-6,0,
2000-12-15,,,10300,470.0,,,,-11,0,
2000-12-16,,,0,0.0,,,,0,0,
2000-12-18,,,11100,290.0,,,,-13,0,
2000-12-19,,,12000,0.0,,,,-14,0,
2000-12-20,,,12200,200.0,,,,-20,0,
2000-12-21,,,12500,287.0,,,,0,0,
2000-12-22,,,11200,-275.0,,,,-10,0,
2000-12-23,,,0,0.0,,,,-10,0,
2000-12-25,,,0,0.0,,,,0,0,
2000-12-26,,,0,0.0,,,,0,0,
2000-12-27,,,11000,142.0,,,,-10,0,
2000-12-28,,,11000,360.0,,,,-4,0,
2000-12-29,,,10400,-966.0,,,,-150,0,
2000-12-30,,,0,0.0,,,,-149,0,
2001-01-01,,,0,0.0,,,,0,0,
2001-01-02,,,9500,574.0,,,,-7,0,
2001-01-03,,,9800,0.0,,,,-8,0,
2001-01-04,,,9900,-340.0,,,,-8,0,
2001-01-05,,,9800,0.0,,,,-8,0,
2001-01-06,,,0,0.0,,,,-8,0,
2001-01-08,,,10000,0.0,,,,-8,0,
2001-01-09,,,10200,-250.0,,,,-9,0,
2001-01-10,,,10100,-557.0,,,,-10,0,
2001-01-11,,,10000,0.0,,,,-11,0,
2001-01-12,,,9900,0.0,,,,-12,0,
2001-01-13,,,0,0.0,,,,-12,0,
2001-01-15,,,9900,0.0,,,,-18,0,
2001-01-16,,,10100,0.0,,,,-18,0,
2001-01-17,,,10300,0.0,,,,0,17,
2001-01-18,,,10000,275.0,,,,-20,0,
2001-01-19,,,10000,-169.0,,,,-26,0,
2001-01-20,,,0,-33.0,,,,-27,0,
2001-01-22,,,9800,-290.0,,,,-8,0,
2001-01-23,,,10000,200.0,,,,-5,0,
2001-01-24,,,9600,-242.0,,,,-7,0,
2001-01-25,,,9850,0.0,,,,-6,0,
2001-01-26,,,10100,0.0,,,,-16,0,
2001-01-27,,,0,0.0,,,,-9,0,
2001-01-29,,,10200,710.0,,,,-2,0,
2001-01-30,,,10000,0.0,,,,-4,0,
2001-01-31,,,9500,0.0,,,,-8,0,
2001-02-01,,,9700,0.0,,,,-2,0,
2001-02-02,,,9500,0.0,,,,-2,0,
2001-02-03,,,0,0.0,,,,-2,0,
2001-02-05,,,9700,0.0,,,,-1,0,
2001-02-06,,,9900,0.0,,,,-3,0,
2001-02-07,,,9500,-250.0,,,,-7,0,
2001-02-08,,,8700,-420.0,,,,-2,0,
2001-02-09,,,8700,0.0,,,,-2,0,
2001-02-10,,,0,0.0,,,,-5,0,
2001-02-12,,,8700,-200.0,,,,-2,0,
2001-02-13,,,8700,0.0,,,,-4,0,
2001-02-14,,,8700,0.0,,,,-6,0,
2001-02-15,,,8600,0.0,,,,-10,0,
2001-02-16,,,8600,-298.0,,,,-3,0,
2001-02-17,,,0,0.0,,,,-3,0,
2001-02-19,,,8700,0.0,,,,-1,0,
2001-02-20,,,8700,-81.0,,,,0,0,
2001-02-21,,,9000,102.0,,,,-3,0,
2001-02-22,,,9000,0.0,,,,-11,0,
2001-02-23,,,9000,-310.0,,,,-18,0,
2001-02-24,,,0,15.0,,,,-5,0,
2001-02-26,,,9300,196.0,,,,-12,0,
2001-02-27,,,9400,0.0,,,,-7,0,
2001-02-28,,,10000,-280.0,,,,-10,0,
2001-03-01,,,10000,43.0,,,,-9,0,
2001-03-02,,,10000,0.0,,,,-2,0,
2001-03-03,,,0,0.0,,,,-2,0,
2001-03-05,,,10000,480.0,,,,-3,0,
2001-03-06,,,10000,0.0,,,,-2,0,
2001-03-07,,,9800,-470.0,,,,-3,0,
2001-03-08,,,9500,-320.0,,,,-3,0,
2001-03-09,,,9000,780.0,,,,-4,0,
2001-03-10,,,0,-964.0,,,,-3,0,
2001-03-12,,,8900,0.0,,,,-1,0,
2001-03-13,,,8600,-270.0,,,,-1,0,
2001-03-14,,,8700,-310.0,,,,-3,0,
2001-03-15,,,8500,0.0,,,,-10,0,
2001-03-16,,,8500,0.0,,,,-3,0,
2001-03-17,,,0,0.0,,,,0,0,
2001-03-19,,,8400,0.0,,,,-2,0,
2001-03-20,,,8800,141.0,,,,-3,0,
2001-03-21,,,0,0.0,,,,0,0,
2001-03-22,,,9500,207.0,,,,-76,0,
2001-03-23,,,9500,0.0,,,,-17,0,
2001-03-24,,,0,0.0,,,,-3,0,
2001-03-26,,,9041,0.0,,,,-9,0,
2001-03-27,,,9041,280.0,,,,-8,0,
2001-03-28,,,10100,0.0,,,,-3,0,
2001-03-29,,,10300,0.0,,,,-8,0,
2001-03-30,,,9900,0.0,,,,-9,0,
2001-03-31,,,0,0.0,,,,-10,0,
2001-04-02,,,10100,0.0,,,,-4,0,
2001-04-03,,,10300,0.0,,,,-3,0,
2001-04-04,,,10300,-400.0,,,,-3,0,
2001-04-05,,,9900,-240.0,,,,-3,0,
2001-04-06,,,9500,-340.0,,,,-5,0,
2001-04-07,,,0,0.0,,,,-3,0,
2001-04-09,,,9700,-340.0,,,,-3,0,
2001-04-10,,,9500,0.0,,,,-3,0,
2001-04-11,,,9000,0.0,,,,-3,0,
2001-04-12,,,10200,0.0,,,,-2,0,
2001-04-13,,,0,0.0,,,,0,0,
2001-04-14,,,0,-240.0,,,,-3,0,
2001-04-16,,,0,0.0,,,,0,0,
2001-04-17,,,9800,0.0,,,,-2,0,
2001-04-18,,,9600,0.0,,,,-2,0,
2001-04-19,,,9600,-340.0,,,,-3,0,
2001-04-20,,,9300,-327.0,,,,-14,0,
2001-04-21,,,0,0.0,,,,-15,0,
2001-04-23,,,9200,-372.0,,,,-3,0,
2001-04-24,,,9400,233.0,,,,-6,0,
2001-04-25,,,9900,0.0,,,,-1,0,
2001-04-26,,,10400,40.0,,,,-22,0,
2001-04-27,,,0,0.0,,,,0,0,
2001-04-28,,,0,0.0,,,,-21,0,
2001-04-30,,,10865,0.0,,,,-6,0,
2001-05-01,,,0,0.0,,,,0,0,
2001-05-02,,,10400,640.0,,,,-5,0,
2001-05-03,,,10300,310.0,,,,-2,0,
2001-05-04,,,10900,-208.0,,,,-2,0,
2001-05-05,,,0,-77.0,,,,-3,0,
2001-05-07,,,10000,-255.0,,,,-3,0,
2001-05-08,,,10000,0.0,,,,-3,0,
2001-05-09,,,9800,0.0,,,,-2,0,
2001-05-10,,,9900,0.0,,,,-3,0,
2001-05-11,,,9600,-236.0,,,,-5,0,
2001-05-12,,,9600,0.0,,,,-5,0,
2001-05-14,,,9200,0.0,,,,-1,0,
2001-05-15,,,9100,0.0,,,,-1,0,
2001-05-16,,,9000,0.0,,,,-2,0,
2001-05-17,,,8900,0.0,,,,-3,0,
2001-05-18,,,8800,0.0,,,,-10,0,
2001-05-19,,,8800,0.0,,,,-10,0,
2001-05-21,,,9400,351.0,,,,0,0,
2001-05-22,,,9400,0.0,,,,-2,0,
2001-05-23,,,9500,-245.0,,,,-3,0,
2001-05-24,,,9500,0.0,,,,-10,0,
2001-05-25,,,9600,0.0,,,,-8,0,
2001-05-26,,,9600,0.0,,,,-9,0,
2001-05-28,,,10000,262.0,,,,-2,0,
2001-05-29,,,10400,142.0,,,,-4,0,
2001-05-30,,,10300,-250.0,,,,-5,0,
2001-05-31,,,9400,-245.0,,,,-3,0,
2001-06-01,,,9800,0.0,,,,-15,0,
2001-06-02,,,9800,0.0,,,,-3,0,
2001-06-04,,,9600,506.0,,,,-2,0,
2001-06-05,,,9800,215.0,,,,-2,0,
2001-06-06,,,10200,-225.0,,,,-3,0,
2001-06-07,,,9500,0.0,,,,0,43,
2001-06-08,,,8800,0.0,,,,-6,0,
2001-06-09,,,8800,0.0,,,,-3,0,
2001-06-11,,,8720,0.0,,,,0,0,
2001-06-12,,,8500,0.0,,,,-4,0,
2001-06-13,,,9000,-260.0,,,,-2,0,
2001-06-14,,,8800,-260.0,,,,-3,0,
2001-06-15,,,8500,575.0,,,,-1,0,
2001-06-16,,,8500,0.0,,,,0,0,
2001-06-18,,,8600,0.0,,,,-2,0,
2001-06-19,,,9000,0.0,,,,0,8,
2001-06-20,,,9300,-277.0,,,,-10,0,
2001-06-21,,,9200,-419.0,,,,-5,0,
2001-06-22,,,9100,0.0,,,,-3,0,
2001-06-23,,,9100,0.0,,,,-6,0,
2001-06-25,,,9000,171.0,,,,-27,0,
2001-06-26,,,9000,-205.0,,,,-6,0,
2001-06-27,,,9400,0.0,,,,-5,0,
2001-06-28,,,9600,0.0,,,,-10,0,
2001-06-29,,,9700,0.0,,,,-191,0,
2001-06-30,,,9700,-310.0,,,,-7,0,
2001-07-02,,,9800,0.0,,,,-1,0,
2001-07-03,,,9700,-600.0,,,,-4,0,
2001-07-04,,,9400,0.0,,,,-4,0,
2001-07-05,,,9200,205.0,,,,-4,0,
2001-07-06,,,8900,0.0,,,,-5,0,
2001-07-07,,,8900,0.0,,,,-5,0,
2001-07-09,,,8500,0.0,,,,-2,0,
2001-07-10,,,8200,0.0,,,,-240,0,
2001-07-11,,,7900,-320.0,,,,-5,0,
2001-07-12,,,7700,0.0,,,,-5,0,
2001-07-13,,,7800,0.0,,,,-10,0,
2001-07-14,,,7800,0.0,,,,-4,0,
2001-07-16,,,7800,0.0,,,,-2,0,
2001-07-17,,,8300,0.0,,,,-7,0,
2001-07-18,,,8400,-230.0,,,,-4,0,
2001-07-19,,,8000,141.0,,,,0,0,
2001-07-20,,,8400,0.0,,,,-18,0,
2001-07-21,,,8400,0.0,,,,-19,0,
2001-07-23,,,8500,0.0,,,,-2,0,
2001-07-24,,,8600,0.0,,,,0,17,
2001-07-25,,,9100,-260.0,,,,-9,0,
2001-07-26,,,9400,0.0,,,,-14,0,
2001-07-27,,,9700,0.0,,,,-7,0,
2001-07-28,,,9700,0.0,,,,-7,0,
2001-07-30,,,10200,0.0,,,,-7,0,
2001-07-31,,,10700,0.0,,,,-13,0,
2001-08-01,,,11100,-620.0,,,,-4,0,
2001-08-02,,,10700,575.0,,,,-14,0,
2001-08-03,,,10850,-280.0,,,,-5,0,
2001-08-04,,,10850,0.0,,,,-7,0,
2001-08-06,,,10900,0.0,,,,-3,0,
2001-08-07,,,10700,0.0,,,,0,27,
2001-08-08,,,10900,-492.0,,,,-5,0,
2001-08-09,,,0,0.0,,,,0,0,
2001-08-10,,,10000,0.0,,,,-5,0,
2001-08-11,,,10000,0.0,,,,-6,0,
2001-08-13,,,9600,0.0,,,,-5,0,
2001-08-14,,,9500,0.0,,,,-3,0,
2001-08-15,,,9000,-210.0,,,,-4,0,
2001-08-16,,,8600,0.0,,,,-5,0,
2001-08-17,,,8400,0.0,,,,0,70,
2001-08-18,,,8400,0.0,,,,0,4,
2001-08-20,,,8700,0.0,,,,-5,0,
2001-08-21,,,8800,-59.0,,,,-5,0,
2001-08-22,,,8600,0.0,,,,-9,0,
2001-08-23,,,8800,0.0,,,,-12,0,
2001-08-24,,,9200,0.0,,,,-10,0,
2001-08-25,,,9200,-275.0,,,,-13,0,
2001-08-27,,,9600,0.0,,,,-16,0,
2001-08-28,,,9800,0.0,,,,-9,0,
2001-08-29,,,10000,0.0,,,,-8,0,
2001-08-30,,,9900,0.0,,,,-12,0,
2001-08-31,,,10300,0.0,,,,-10,0,
2001-09-01,,,10300,0.0,,,,-44,0,
2001-09-03,,,10500,0.0,,,,-3,0,
2001-09-04,,,10600,0.0,,,,-4,0,
2001-09-05,,,10300,-358.0,,,,-4,0,
2001-09-06,,,10300,-659.0,,,,-6,0,
2001-09-07,,,10300,-243.0,,,,-3,0,
2001-09-08,,,10300,70.0,,,,-5,0,
2001-09-10,,,10300,-330.0,,,,-3,0,
2001-09-11,,,10300,-130.0,,,,-4,0,
2001-09-12,,,9700,-170.0,,,,-5,0,
2001-09-13,,,9700,408.0,,,,-6,0,
2001-09-14,,,9700,-575.0,,,,-11,0,
2001-09-15,,,9700,-73.0,,,,-5,0,
2001-09-17,,,9700,127.0,,,,0,17,
2001-09-18,,,9700,-167.0,,,,-5,0,
2001-09-19,,,10000,-340.0,,,,-4,0,
2001-09-20,,,10000,18.0,,,,-17,0,
2001-09-21,,,10000,423.0,,,,-12,0,
2001-09-22,,,10000,-475.0,,,,-18,0,
2001-09-24,,,0,0.0,,,,0,0,
2001-09-25,,,10000,4.0,,,,-7,0,
2001-09-26,,,10400,71.0,,,,-9,0,
2001-09-27,,,10400,256.0,,,,-8,0,
2001-09-28,,,10400,0.0,,,,-7,0,
2001-09-29,,,10400,233.0,,,,-8,0,
2001-10-01,,,10400,73.0,,,,0,1,
2001-10-02,,,10400,292.0,,,,-3,0,
2001-10-03,,,10400,0.0,,,,-4,0,
2001-10-04,,,10400,274.0,,,,-6,0,
2001-10-05,,,10400,-250.0,,,,-5,0,
2001-10-06,,,10400,50.0,,,,-29,0,
2001-10-08,,,10400,-220.0,,,,-4,0,
2001-10-09,,,10400,0.0,,,,-4,0,
2001-10-10,,,10000,-121.0,,,,-3,0,
2001-10-11,,,10000,0.0,,,,-9,0,
2001-10-12,,,10000,-220.0,,,,-4,0,
2001-10-13,,,10000,0.0,,,,-4,0,
2001-10-15,,,10000,412.0,,,,0,3,
2001-10-16,,,10000,-210.0,,,,0,37,
2001-10-17,,,10800,0.0,,,,-3,0,
2001-10-18,,,10800,142.0,,,,-7,0,
2001-10-19,,,10800,0.0,,,,-7,0,
2001-10-20,,,10800,0.0,,,,-4,0,
2001-10-22,,,10800,0.0,,,,-6,0,
2001-10-23,,,10800,0.0,,,,-5,0,
2001-10-24,,,11200,0.0,,,,-14,0,
2001-10-25,,,11200,-180.0,,,,-11,0,
2001-10-26,,,11200,-175.0,,,,-6,0,
2001-10-27,,,11200,0.0,,,,-8,0,
2001-10-29,,,11200,315.0,,,,-5,0,
2001-10-30,,,11200,0.0,,,,0,0,
2001-10-31,,,11200,-320.0,,,,-5,0,
2001-11-01,,,11200,320.0,,,,-6,0,
2001-11-02,,,11200,0.0,,,,-5,0,
2001-11-03,,,11200,0.0,,,,-5,0,
2001-11-05,,,11200,255.0,,,,-4,0,
2001-11-06,,,11200,-120.0,,,,-3,0,
2001-11-07,,,11600,-490.0,,,,-2,0,
2001-11-08,,,11600,0.0,,,,-6,0,
